date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:09%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0KAHKK0JORIF0AKROGOIBRNQ0&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexa57b.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:09%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0KAHKK0JORIF0AKROGOIBRNU4&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexfacd.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:11	101751/101751	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:10%20GMT	https://www.copasa.com.br/wps/portal/internet/institucional/a-copasa/portal-da-transparencia/portal-da-transparencia	./copasa-clone/www.copasa.com.br/wps/portal/internet/institucional/a-copasa/portal-da-transparencia/portal-da-transparencia.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:11%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0KAHKK0JORIF0AKROGOIBRNH5&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexfe2f.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:11%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0KAHKK0JORIF0AKROGOIBRNV6&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexee3c.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:11%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0KAHKK0JORIF0AKROGOIBRN16&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexb14f.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:13	100094/100094	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202026%2002:38:12%20GMT	https://www.copasa.com.br/wps/portal/internet/a-copasa/a-empresa	./copasa-clone/www.copasa.com.br/wps/portal/internet/a-copasa/a-empresa.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:13%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0DIGB01O0NBC06MOD7JT902T0&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexa62f.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:13%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_L0DIGB01O0NBC06MOD7JT902L7&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/indexc4a9.html	(from https://www.copasa.com.br/wps/portal/internet/)
23:38:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Apr%202026%2002:38:13%20GMT	https://www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/?uri=nm:oid:Z6_1P1E1J01P8GAE06M0IBIFB3HU1&st=	./copasa-clone/www.copasa.com.br/wps/portal/internet/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziAww8nQ1N3A28LDwMLAwcLcwNLT2cDYxNTQz1w8EKDHAARwP9KGL041EQhd_4cP0oQkoKckMjDNIVFQHyj1kA/index10f1.html	(from https://www.copasa.com.br/wps/portal/internet/)
